userId,jokeId,rating
88,104,3.312
88,103,-3.094
88,36,2.312
88,102,2.562
88,27,2.125
88,53,3.688
88,32,3.781
88,35,3.5
88,89,4.125
88,49,4.75
88,54,2.438
88,69,2.5
88,21,4.781
88,68,2.531
88,62,3.469
88,108,3.531
88,31,5.156
88,76,4.188
88,66,3.562
88,65,5.219
88,61,3.719
88,72,5.094
88,83,3.25
88,93,3.875
88,81,3.969
88,42,4.562
88,48,2.625
88,46,2.406
88,88,2.875
88,100,4.344
88,101,2.906
88,56,4.156
88,91,1.594
88,87,2
88,39,1.344
88,78,1.469
88,26,2.75
88,40,3.625
88,45,-1
88,47,2.281
88,38,2.375
88,22,-0.406
88,85,-0.406
88,98,5.562
88,95,3.344
88,73,2.094
88,80,3.281
88,97,-5.25
88,28,0.219
88,94,3.438
88,34,1.688
88,96,2.844
88,25,5.438
88,92,4.781
88,55,-1.844
88,82,-3.25
88,84,2.375
88,77,2.844
88,41,4.531
88,90,5.094
88,86,2.469
88,63,-0.969
88,70,3.594
88,23,-1.375
88,64,-2.438
88,51,1.25
88,75,-0.781
88,30,-1.062
88,99,-0.969
88,79,-0.969
88,33,-1.719
88,43,-1.906
88,107,2.188
88,67,-0.469
88,37,-0.219
88,74,-1.406
88,24,-2.438
88,71,2.375
88,44,-0.875
88,112,-0.781
89,5,6.281
89,7,1.625
89,8,-5.406
89,13,-3.594
89,15,6.094
89,16,-1.781
89,17,-3.906
89,18,3.312
89,19,-4.781
89,20,-3.469
89,79,-8.719
89,86,1.594
89,90,5.938
89,99,-7.031
89,110,-6.156
89,50,2.562
89,36,-8.188
89,89,2.25
89,32,-9.531
89,27,4.594
89,29,3.125
89,49,-0.375
89,35,0.625
89,62,2.344
89,69,-3.406
89,68,2.781
89,72,8.188
89,53,6.5
89,54,6.531
89,66,9.594
89,21,3.344
89,83,8.188
89,61,-0.156
89,93,-1.625
89,76,-1.375
89,48,-0.375
89,65,9.25
89,31,4.344
89,42,-0.219
89,88,-5.562
89,91,-3.688
89,56,1.219
89,87,-2.719
89,97,-3.406
89,78,0.625
89,96,-4.688
89,128,0
89,129,-8.281
89,28,-5.188
89,39,-5.906
89,38,-5.938
89,94,-3.812
89,46,-2.844
89,130,-0.844
89,121,2.531
89,81,1.562
89,47,-6.969
89,26,-7.594
89,45,-0.938
89,100,-4.844
89,122,-9.469
89,123,9.625
89,101,-8.594
89,22,-2.406
89,40,-6.812
89,92,-0.031
89,98,-2.656
89,124,-9.5
89,125,-1.719
89,34,2.281
89,73,-9.562
89,95,-0.5
89,55,-4
89,84,0.781
89,126,-6
89,127,-0.062
89,80,-3.906
89,70,1.688
89,63,-7.969
89,82,2.562
89,23,2.594
89,85,-7.344
89,111,-8.25
89,77,-9.781
89,25,-9.656
89,60,-9.844
89,41,-9.812
89,102,6.125
89,112,-9.844
89,113,-0.031
89,103,-9.781
89,104,-9.781
89,105,3.469
89,106,3.969
89,107,-9.438
89,114,7.969
89,115,-9.656
89,108,2.969
89,109,0.844
89,59,-9.594
90,5,-9.031
90,7,-9.375
90,8,-9.625
90,13,-9.844
90,15,-9.625
90,16,9.688
90,17,-9.625
90,18,5.469
90,19,-0.094
90,20,-5.344
90,64,-9.531
90,67,5.875
90,71,-9.625
90,74,2.25
90,75,-8.625
90,104,-8.438
90,109,-7.531
90,103,9.531
90,105,-8
90,107,-8.438
90,102,-8.219
90,89,-8.531
93,5,-4.5
93,7,-8.5
93,8,-9.5
93,13,-7.938
93,15,-7.656
93,16,-7.594
93,17,-7.844
93,18,-0.156
93,19,-0.969
93,20,0.156
93,111,-0.438
93,112,8.25
93,113,7.562
93,114,8.5
93,115,8.281
93,104,5.688
93,109,5.344
94,5,7.281
94,7,10
94,8,10
94,13,0.281
94,15,-0.062
94,16,-9.875
94,17,10
94,18,3.375
94,19,9.938
94,20,7.406
94,116,-1.281
94,117,-9.281
94,118,9.25
94,119,-2.5
94,120,-9.5
95,5,1.875
95,7,9.875
95,8,-1.125
95,13,-0.844
95,15,-2.219
95,16,6.5
95,17,2.719
95,18,9.281
95,19,7.062
95,20,-1.156
95,23,-5.562
95,24,-0.188
95,30,4
95,33,-4.594
95,37,9.219
95,62,-3.312
95,89,5.75
95,32,8.219
95,50,-5.031
95,72,3.469
95,35,0.031
95,93,-0.938
95,36,3.688
95,66,6.375
95,78,3.875
95,53,0.781
95,68,1.469
95,69,-4.406
95,27,3.062
95,96,2.938
95,28,6.656
95,91,2.344
95,76,1.719
95,49,1.844
95,94,1.812
95,97,7.062
95,90,8.5
95,88,5
95,38,-2.969
95,87,-4.75
95,48,8.281
95,47,4.625
95,63,9.938
95,21,9.938
95,92,4.719
95,54,3.688
95,95,-9.812
95,77,3.219
95,29,-4.594
95,61,-5.219
95,56,4.906
95,82,9.969
95,86,2.062
95,83,5.906
95,42,7.312
95,84,9.719
95,70,-6
95,73,5.438
95,80,6.688
95,40,8.219
95,39,-6.875
95,81,0.125
95,65,-0.062
95,45,-2.031
95,26,-3.25
95,34,-6.719
95,31,-0.531
95,99,-2.531
95,85,4.406
95,46,3.781
95,22,-1.719
95,55,-6.844
95,98,-0.281
95,59,8
95,79,-4.156
95,25,7.125
95,67,-4.344
95,57,6.438
95,100,6.562
95,101,-0.156
95,43,2.406
95,71,8.031
95,60,1.938
95,41,8.875
95,52,4.219
95,74,-1.406
95,75,5.156
95,64,0.531
95,44,5.969
95,51,-4.062
95,102,9.562
95,103,4.719
95,104,4.719
95,105,7.344
95,106,5.281
95,107,5.125
95,108,-7
95,109,-5.188
95,58,6.375
96,5,-0.219
96,7,-5.406
96,8,5.531
96,13,0
96,15,-8.969
96,16,5.281
96,17,-0.625
96,18,0.031
96,19,-0.281
96,20,-0.406
96,41,5.688
96,43,-5.25
96,44,5.75
96,51,1.938
96,52,3.812
96,50,6
96,32,4.375
96,27,-0.594
96,35,7.875
96,36,-2.938
96,62,8.875
96,89,9.156
96,53,9.062
96,66,-0.594
96,29,5.562
96,68,9.125
96,49,8.781
96,72,8.719
96,76,8.125
96,54,8.062
96,69,8.344
96,93,7.75
96,65,-0.219
96,88,2.062
96,83,-2.406
96,61,3.844
96,91,4.5
96,21,1.875
96,48,4.812
96,31,4.656
96,87,2.094
96,56,2.938
96,42,0
96,96,0.406
96,97,0.406
96,78,-0.156
96,28,7.625
96,47,6.031
96,38,0.375
96,95,-0.062
96,92,-0.062
96,81,-0.062
96,73,0.062
96,39,4.938
96,26,-1.625
96,40,0.219
96,46,-0.812
96,80,-1.188
96,70,-1.812
96,45,-1.875
96,94,0.656
96,34,5
96,22,3.375
96,98,4.125
96,77,-5.875
96,82,3.625
96,55,3.938
96,100,-3
96,101,-3.188
96,63,1.531
96,85,-1.562
96,84,2.812
96,23,3.719
96,99,2.938
96,90,-0.469
96,86,-0.5
96,25,2.438
96,79,-7.625
96,75,-3.531
96,30,-1.219
96,59,0.656
96,102,-1.406
96,103,0.312
96,104,2.625
96,105,4.969
96,106,3.094
96,107,3.469
96,108,4.875
96,109,4.594
96,60,3.406
96,67,-0.062
96,64,1.5
96,71,-0.5
96,33,-0.781
96,24,-1.781
96,37,-0.375
96,57,-5.656
96,74,-6
96,58,-5.844
96,110,-0.969
96,112,3.812
96,115,1.781
96,113,7.656
96,119,3.938
96,114,8.781
96,118,6.031
96,117,8.375
96,116,8.312
96,120,3.656
96,111,9.312
97,5,-9.969
97,7,-9.875
97,8,-9.844
97,13,-7.5
97,15,-9.812
97,16,-5.75
97,17,-5.5
97,18,-3.25
97,19,6.25
97,20,-9.844
97,110,8.656
97,111,7.25
97,112,7.375
97,113,9.281
97,114,9.625
97,104,9.969
97,109,9.906
97,103,-9.281
97,105,9.969
97,107,3
97,102,-0.969
97,89,8.375
97,62,9.812
97,93,7.031
97,68,1.344
97,72,-1.188
97,66,-3.469
97,76,5.938
97,32,6
97,27,-1.062
97,87,8.812
97,92,-1.094
97,91,9.5
97,53,-1.594
97,96,8.531
97,88,8.938
97,50,-0.781
97,36,-2.75
97,28,9.906
97,49,-2.812
97,35,10
97,69,-1.938
97,94,-1.75
97,47,7.188
97,97,8.094
97,48,-1.406
97,54,-3.281
97,95,9.344
97,83,-2.375
97,31,-1.375
97,61,-2.5
97,65,-2.875
97,56,-3.531
97,78,-3.625
97,81,-6.406
97,80,9.25
97,73,8.125
97,38,7.188
97,70,9.219
97,106,6.781
97,29,-9.094
97,86,-2.312
97,77,9.094
97,42,-5.75
97,46,-1.875
97,34,-6.469
97,26,-5.719
97,21,-5.844
97,63,2.062
97,55,2.812
97,84,1.438
97,82,9.406
97,90,7.094
97,99,9.469
97,23,3.719
97,98,1.125
97,71,0.031
97,39,-1.125
97,22,-2.938
97,79,5
97,45,-0.812
97,40,1.156
97,100,-2.5
97,101,-2.031
97,67,-1.312
97,25,-2.625
97,59,7.094
97,43,3.562
97,30,1.406
97,75,-0.469
97,85,3.938
97,57,2.125
97,108,-3.219
97,60,-1.594
97,24,-2.594
97,52,-2.5
97,37,5.125
97,44,-2.719
97,74,-2.938
97,41,1.25
97,33,-4.438
97,64,-4.438
97,51,-4.438
97,58,4.281
97,129,-3.906
97,118,9.094
97,120,6.031
98,5,-5.188
98,7,-8.812
98,8,-6.281
98,13,-2.25
98,15,-1.906
98,16,-3.406
98,17,-3.406
98,18,-3.312
98,19,-3.312
98,20,-3.312
98,115,-3.312
98,116,-3.312
98,117,-3.312
98,118,-3.312
98,119,-3.312
100,5,-0.875
100,7,9.906
100,8,-0.844
100,13,8.938
100,15,-0.969
100,16,-9.75
100,17,9.594
